Lp,Periods,Correlation,Methods
17933,6,0.3197278911564626,DARIA-TOPSIS/AVG TOPSIS
17934,6,0.3251569858712716,DARIA-VIKOR/AVG VIKOR
17935,6,0.8653410081981511,AVG TOPSIS/AVG VIKOR
17936,7,0.6696755625327053,DARIA-TOPSIS/DARIA-VIKOR
17937,7,0.24515960230245948,DARIA-TOPSIS/AVG TOPSIS
17938,7,0.00477498691784406,DARIA-VIKOR/AVG VIKOR
17939,7,0.9489359846502704,AVG TOPSIS/AVG VIKOR
17940,8,0.8456959706959707,DARIA-TOPSIS/DARIA-VIKOR
17941,8,0.07589830804116515,DARIA-TOPSIS/AVG TOPSIS
17942,8,0.02812663526949244,DARIA-VIKOR/AVG VIKOR
17943,8,0.8366474795046224,AVG TOPSIS/AVG VIKOR
17944,9,0.7916448630734345,DARIA-TOPSIS/DARIA-VIKOR
17945,9,0.28163701377987094,DARIA-TOPSIS/AVG TOPSIS
17946,9,0.12373539159253444,DARIA-VIKOR/AVG VIKOR
17947,9,0.963718820861678,AVG TOPSIS/AVG VIKOR
17948,10,0.9342185592185592,DARIA-TOPSIS/DARIA-VIKOR
17949,10,-0.004229897087040024,DARIA-TOPSIS/AVG TOPSIS
17950,10,-0.0941043083900226,DARIA-VIKOR/AVG VIKOR
17951,10,0.90864294435723,AVG TOPSIS/AVG VIKOR
17952,5,0.7581327402755974,DARIA-TOPSIS/DARIA-VIKOR
17953,5,-0.19444444444444442,DARIA-TOPSIS/AVG TOPSIS
17954,5,-0.14638932496075352,DARIA-VIKOR/AVG VIKOR
17955,5,0.9321908250479679,AVG TOPSIS/AVG VIKOR
17956,6,0.9503532182103611,DARIA-TOPSIS/DARIA-VIKOR
17957,6,0.39761032618175474,DARIA-TOPSIS/AVG TOPSIS
17958,6,0.35890894819466246,DARIA-VIKOR/AVG VIKOR
17959,6,0.9459706959706959,AVG TOPSIS/AVG VIKOR
17960,7,0.8970652363509506,DARIA-TOPSIS/DARIA-VIKOR
17961,7,0.3125763125763126,DARIA-TOPSIS/AVG TOPSIS
17962,7,0.2496947496947497,DARIA-VIKOR/AVG VIKOR
17963,7,0.8573172858887145,AVG TOPSIS/AVG VIKOR
17964,8,0.9354613640327926,DARIA-TOPSIS/DARIA-VIKOR
17965,8,-0.13169370312227446,DARIA-TOPSIS/AVG TOPSIS
17966,8,-0.23702686202686207,DARIA-VIKOR/AVG VIKOR
17967,8,0.9102782138496424,AVG TOPSIS/AVG VIKOR
17968,9,0.7958965637537065,DARIA-TOPSIS/DARIA-VIKOR
17969,9,0.21225798011512298,DARIA-TOPSIS/AVG TOPSIS
17970,9,0.08932932147217865,DARIA-VIKOR/AVG VIKOR
17971,9,0.9323652537938252,AVG TOPSIS/AVG VIKOR
17972,10,0.8702686202686203,DARIA-TOPSIS/DARIA-VIKOR
17973,10,0.35869091226234084,DARIA-TOPSIS/AVG TOPSIS
17974,10,0.4141374498517356,DARIA-VIKOR/AVG VIKOR
17975,10,0.9542124542124543,AVG TOPSIS/AVG VIKOR
17976,5,0.8021323914181058,DARIA-TOPSIS/DARIA-VIKOR
17977,5,0.14481946624803765,DARIA-TOPSIS/AVG TOPSIS
17978,5,0.25606139891854174,DARIA-VIKOR/AVG VIKOR
17979,5,0.9504404325832897,AVG TOPSIS/AVG VIKOR
17980,6,0.8371707657421943,DARIA-TOPSIS/DARIA-VIKOR
17981,6,0.03466771323914186,DARIA-TOPSIS/AVG TOPSIS
17982,6,0.08913308913308915,DARIA-VIKOR/AVG VIKOR
17983,6,0.9135051456480028,AVG TOPSIS/AVG VIKOR
17984,7,0.8321995464852607,DARIA-TOPSIS/DARIA-VIKOR
17985,7,0.20142159427873718,DARIA-TOPSIS/AVG TOPSIS
17986,7,-0.16747339961625674,DARIA-VIKOR/AVG VIKOR
17987,7,0.89645473574045,AVG TOPSIS/AVG VIKOR
17988,8,0.6866605616605617,DARIA-TOPSIS/DARIA-VIKOR
17989,8,0.04999563928135353,DARIA-TOPSIS/AVG TOPSIS
17990,8,-0.044762776905634016,DARIA-VIKOR/AVG VIKOR
17991,8,0.9488051630908774,AVG TOPSIS/AVG VIKOR
17992,9,0.5691609977324263,DARIA-TOPSIS/DARIA-VIKOR
17993,9,-0.05529391243676951,DARIA-TOPSIS/AVG TOPSIS
17994,9,0.09033228676085814,DARIA-VIKOR/AVG VIKOR
17995,9,0.9326923076923077,AVG TOPSIS/AVG VIKOR
17996,10,0.7586996336996337,DARIA-TOPSIS/DARIA-VIKOR
17997,10,0.06294697366125934,DARIA-TOPSIS/AVG TOPSIS
17998,10,0.3015436944008373,DARIA-VIKOR/AVG VIKOR
17999,10,0.6773940345368916,AVG TOPSIS/AVG VIKOR
18000,5,0.8243720565149136,DARIA-TOPSIS/DARIA-VIKOR
18001,5,0.19607971393685675,DARIA-TOPSIS/AVG TOPSIS
18002,5,0.08348595848595852,DARIA-VIKOR/AVG VIKOR
18003,5,0.88003663003663,AVG TOPSIS/AVG VIKOR
18004,6,0.6714198499912786,DARIA-TOPSIS/DARIA-VIKOR
18005,6,0.17660910518053374,DARIA-TOPSIS/AVG TOPSIS
18006,6,0.09388627245770098,DARIA-VIKOR/AVG VIKOR
18007,6,0.8854875283446713,AVG TOPSIS/AVG VIKOR
18008,7,0.931667538810396,DARIA-TOPSIS/DARIA-VIKOR
18009,7,0.2638670852956567,DARIA-TOPSIS/AVG TOPSIS
18010,7,0.27193441479155767,DARIA-VIKOR/AVG VIKOR
18011,7,0.9060265131693703,AVG TOPSIS/AVG VIKOR
18012,8,0.8699851735566021,DARIA-TOPSIS/DARIA-VIKOR
18013,8,-0.05740886098028963,DARIA-TOPSIS/AVG TOPSIS
18014,8,-0.03501657073085651,DARIA-VIKOR/AVG VIKOR
18015,8,0.9568942961800104,AVG TOPSIS/AVG VIKOR
18016,9,0.8094147915576487,DARIA-TOPSIS/DARIA-VIKOR
18017,9,0.04365079365079361,DARIA-TOPSIS/AVG TOPSIS
18018,9,-0.2039726146869003,DARIA-VIKOR/AVG VIKOR
18019,9,0.6744287458573173,AVG TOPSIS/AVG VIKOR
18020,10,0.8447148090005233,DARIA-TOPSIS/DARIA-VIKOR
18021,10,0.32055642769928483,DARIA-TOPSIS/AVG TOPSIS
18022,10,0.15301761730333163,DARIA-VIKOR/AVG VIKOR
18023,10,0.9660518053375197,AVG TOPSIS/AVG VIKOR
18024,5,0.6586647479504623,DARIA-TOPSIS/DARIA-VIKOR
18025,5,0.04308390022675734,DARIA-TOPSIS/AVG TOPSIS
18026,5,0.1619134833420548,DARIA-VIKOR/AVG VIKOR
18027,5,0.7571951857666144,AVG TOPSIS/AVG VIKOR
18028,6,0.815279958137101,DARIA-TOPSIS/DARIA-VIKOR
18029,6,0.1329147043432758,DARIA-TOPSIS/AVG TOPSIS
18030,6,0.04406506192220483,DARIA-VIKOR/AVG VIKOR
18031,6,0.9495246816675388,AVG TOPSIS/AVG VIKOR
18032,7,0.9227498691784406,DARIA-TOPSIS/DARIA-VIKOR
18033,7,0.4120006977149834,DARIA-TOPSIS/AVG TOPSIS
18034,7,0.3808433629862201,DARIA-VIKOR/AVG VIKOR
18035,7,0.9137667887667887,AVG TOPSIS/AVG VIKOR
18036,8,0.8768096982382697,DARIA-TOPSIS/DARIA-VIKOR
18037,8,0.1289028431885575,DARIA-TOPSIS/AVG TOPSIS
18038,8,-0.025684632827490006,DARIA-VIKOR/AVG VIKOR
18039,8,0.943332461189604,AVG TOPSIS/AVG VIKOR
18040,9,0.9398438862724577,DARIA-TOPSIS/DARIA-VIKOR
18041,9,0.14314058956916098,DARIA-TOPSIS/AVG TOPSIS
18042,9,0.19328885400313967,DARIA-VIKOR/AVG VIKOR
18043,9,0.9811398918541776,AVG TOPSIS/AVG VIKOR
18044,10,0.807866736438165,DARIA-TOPSIS/DARIA-VIKOR
18045,10,0.3640545961974534,DARIA-TOPSIS/AVG TOPSIS
18046,10,0.2602258852258852,DARIA-VIKOR/AVG VIKOR
18047,10,0.8051630908773766,AVG TOPSIS/AVG VIKOR
18048,5,0.9772806558520845,DARIA-TOPSIS/DARIA-VIKOR
18049,5,0.13509506366649227,DARIA-TOPSIS/AVG TOPSIS
18050,5,0.24862637362637363,DARIA-VIKOR/AVG VIKOR
18051,5,0.9004011861154718,AVG TOPSIS/AVG VIKOR
18052,6,0.783359497645212,DARIA-TOPSIS/DARIA-VIKOR
18053,6,0.2730463980463981,DARIA-TOPSIS/AVG TOPSIS
18054,6,0.20722135007849296,DARIA-VIKOR/AVG VIKOR
18055,6,0.873669980812838,AVG TOPSIS/AVG VIKOR
18056,7,0.8935766614338043,DARIA-TOPSIS/DARIA-VIKOR
18057,7,0.291448630734345,DARIA-TOPSIS/AVG TOPSIS
18058,7,0.0929051107622536,DARIA-VIKOR/AVG VIKOR
18059,7,0.8791862899005756,AVG TOPSIS/AVG VIKOR
18060,8,0.8762428048142334,DARIA-TOPSIS/DARIA-VIKOR
18061,8,0.2812227455084598,DARIA-TOPSIS/AVG TOPSIS
18062,8,0.3286237571951858,DARIA-VIKOR/AVG VIKOR
18063,8,0.9471916971916972,AVG TOPSIS/AVG VIKOR
18064,9,0.8137755102040816,DARIA-TOPSIS/DARIA-VIKOR
18065,9,0.14170155241583815,DARIA-TOPSIS/AVG TOPSIS
18066,9,0.027298098726670106,DARIA-VIKOR/AVG VIKOR
18067,9,0.9279173207744636,AVG TOPSIS/AVG VIKOR
18068,10,0.6485914878772021,DARIA-TOPSIS/DARIA-VIKOR
18069,10,-0.08858799930228511,DARIA-TOPSIS/AVG TOPSIS
18070,10,0.09157509157509158,DARIA-VIKOR/AVG VIKOR
18071,10,0.8475710797139369,AVG TOPSIS/AVG VIKOR
18072,5,0.8303026338740624,DARIA-TOPSIS/DARIA-VIKOR
18073,5,0.027821384964242135,DARIA-TOPSIS/AVG TOPSIS
18074,5,0.18833943833943834,DARIA-VIKOR/AVG VIKOR
18075,5,0.9366387580673294,AVG TOPSIS/AVG VIKOR
18076,6,0.8731903017617303,DARIA-TOPSIS/DARIA-VIKOR
18077,6,0.2646520146520146,DARIA-TOPSIS/AVG TOPSIS
18078,6,0.4829277864992151,DARIA-VIKOR/AVG VIKOR
18079,6,0.9692351299494156,AVG TOPSIS/AVG VIKOR
18080,7,0.9198499912785627,DARIA-TOPSIS/DARIA-VIKOR
18081,7,0.04583115297401008,DARIA-TOPSIS/AVG TOPSIS
18082,7,0.05937118437118438,DARIA-VIKOR/AVG VIKOR
18083,7,0.8627681841967556,AVG TOPSIS/AVG VIKOR
18084,8,0.8918977847549276,DARIA-TOPSIS/DARIA-VIKOR
18085,8,0.42078754578754574,DARIA-TOPSIS/AVG TOPSIS
18086,8,0.35779696493982205,DARIA-VIKOR/AVG VIKOR
18087,8,0.879360718646433,AVG TOPSIS/AVG VIKOR
18088,9,0.8986350950636665,DARIA-TOPSIS/DARIA-VIKOR
18089,9,0.2839918018489447,DARIA-TOPSIS/AVG TOPSIS
18090,9,0.41889063317634745,DARIA-VIKOR/AVG VIKOR
18091,9,0.9570469213326356,AVG TOPSIS/AVG VIKOR
18092,10,0.9623451944880517,DARIA-TOPSIS/DARIA-VIKOR
18093,10,0.09892290249433111,DARIA-TOPSIS/AVG TOPSIS
18094,10,0.21031746031746035,DARIA-VIKOR/AVG VIKOR
18095,10,0.936704168847026,AVG TOPSIS/AVG VIKOR
18096,5,0.7850601779173207,DARIA-TOPSIS/DARIA-VIKOR
18097,5,0.35228065585208446,DARIA-TOPSIS/AVG TOPSIS
18098,5,0.2909471480900052,DARIA-VIKOR/AVG VIKOR
18099,5,0.8017617303331589,AVG TOPSIS/AVG VIKOR
18100,6,0.8229548229548229,DARIA-TOPSIS/DARIA-VIKOR
18101,6,-0.015960230245944507,DARIA-TOPSIS/AVG TOPSIS
18102,6,-0.12103174603174605,DARIA-VIKOR/AVG VIKOR
18103,6,0.79713936856794,AVG TOPSIS/AVG VIKOR
18104,7,0.4745334031048317,DARIA-TOPSIS/DARIA-VIKOR
18105,7,0.2123669980812838,DARIA-TOPSIS/AVG TOPSIS
18106,7,0.34116082330368047,DARIA-VIKOR/AVG VIKOR
18107,7,0.9589656375370661,AVG TOPSIS/AVG VIKOR
18108,8,0.8660387231815803,DARIA-TOPSIS/DARIA-VIKOR
18109,8,0.06220565149136581,DARIA-TOPSIS/AVG TOPSIS
18110,8,0.11464329321472178,DARIA-VIKOR/AVG VIKOR
18111,8,0.9401927437641724,AVG TOPSIS/AVG VIKOR
18112,9,0.8222789115646258,DARIA-TOPSIS/DARIA-VIKOR
18113,9,0.2050409907552765,DARIA-TOPSIS/AVG TOPSIS
18114,9,0.40103349031920466,DARIA-VIKOR/AVG VIKOR
18115,9,0.9217905110762253,AVG TOPSIS/AVG VIKOR
18116,10,0.8993110064538636,DARIA-TOPSIS/DARIA-VIKOR
18117,10,0.4609933717076574,DARIA-TOPSIS/AVG TOPSIS
18118,10,0.5443267050409908,DARIA-VIKOR/AVG VIKOR
18119,10,0.9288548752834467,AVG TOPSIS/AVG VIKOR
18120,5,0.9286804465375894,DARIA-TOPSIS/DARIA-VIKOR
18121,5,0.3614599686028257,DARIA-TOPSIS/AVG TOPSIS
18122,5,0.5446537589394732,DARIA-VIKOR/AVG VIKOR
18123,5,0.8871664050235479,AVG TOPSIS/AVG VIKOR
18124,6,0.8981990231990232,DARIA-TOPSIS/DARIA-VIKOR
18125,6,0.1925039246467818,DARIA-TOPSIS/AVG TOPSIS
18126,6,0.21574655503226936,DARIA-VIKOR/AVG VIKOR
18127,6,0.9393642072213501,AVG TOPSIS/AVG VIKOR
18128,7,0.7950026164311879,DARIA-TOPSIS/DARIA-VIKOR
18129,7,0.31026513169370307,DARIA-TOPSIS/AVG TOPSIS
18130,7,0.4044784580498866,DARIA-VIKOR/AVG VIKOR
18131,7,0.8680446537589395,AVG TOPSIS/AVG VIKOR
18132,8,0.6320425606139892,DARIA-TOPSIS/DARIA-VIKOR
18133,8,0.09953340310483172,DARIA-TOPSIS/AVG TOPSIS
18134,8,0.21156026513169368,DARIA-VIKOR/AVG VIKOR
18135,8,0.9101037851037851,AVG TOPSIS/AVG VIKOR
18136,9,0.7461189604046747,DARIA-TOPSIS/DARIA-VIKOR
18137,9,-0.03924646781789631,DARIA-TOPSIS/AVG TOPSIS
18138,9,0.19730071515785796,DARIA-VIKOR/AVG VIKOR
18139,9,0.9155764870050584,AVG TOPSIS/AVG VIKOR
18140,10,0.8527385313099599,DARIA-TOPSIS/DARIA-VIKOR
18141,10,-0.10699023199023205,DARIA-TOPSIS/AVG TOPSIS
18142,10,0.018206000348857443,DARIA-VIKOR/AVG VIKOR
18143,10,0.8412480376766092,AVG TOPSIS/AVG VIKOR
18144,5,0.9251700680272109,DARIA-TOPSIS/DARIA-VIKOR
18145,5,0.3178963893249608,DARIA-TOPSIS/AVG TOPSIS
18146,5,0.302960927960928,DARIA-VIKOR/AVG VIKOR
18147,5,0.9166884702598989,AVG TOPSIS/AVG VIKOR
18148,6,0.6560047095761381,DARIA-TOPSIS/DARIA-VIKOR
18149,6,0.2648482469911041,DARIA-TOPSIS/AVG TOPSIS
18150,6,0.4040205825920111,DARIA-VIKOR/AVG VIKOR
18151,6,0.9186725972440258,AVG TOPSIS/AVG VIKOR
18152,7,0.8920286063143206,DARIA-TOPSIS/DARIA-VIKOR
18153,7,0.2369614512471655,DARIA-TOPSIS/AVG TOPSIS
18154,7,0.4425911390197105,DARIA-VIKOR/AVG VIKOR
18155,7,0.7961800104657247,AVG TOPSIS/AVG VIKOR
18156,8,0.8889542996685854,DARIA-TOPSIS/DARIA-VIKOR
18157,8,0.2402755974184546,DARIA-TOPSIS/AVG TOPSIS
18158,8,0.09331937903366472,DARIA-VIKOR/AVG VIKOR
18159,8,0.9373146694575266,AVG TOPSIS/AVG VIKOR
18160,9,0.8508634222919937,DARIA-TOPSIS/DARIA-VIKOR
18161,9,-0.1330237223094366,DARIA-TOPSIS/AVG TOPSIS
18162,9,-0.10406855049712194,DARIA-VIKOR/AVG VIKOR
18163,9,0.9263038548752834,AVG TOPSIS/AVG VIKOR
18164,10,0.9146825396825397,DARIA-TOPSIS/DARIA-VIKOR
18165,10,0.45689429618001043,DARIA-TOPSIS/AVG TOPSIS
18166,10,0.48199023199023194,DARIA-VIKOR/AVG VIKOR
18167,10,0.9346110238967382,AVG TOPSIS/AVG VIKOR
18168,5,0.8555511948369091,DARIA-TOPSIS/DARIA-VIKOR
18169,5,0.14338042909471482,DARIA-TOPSIS/AVG TOPSIS
18170,5,0.02836647479504617,DARIA-VIKOR/AVG VIKOR
18171,5,0.926914355485784,AVG TOPSIS/AVG VIKOR
18172,6,0.8522806558520845,DARIA-TOPSIS/DARIA-VIKOR
18173,6,0.27694924123495557,DARIA-TOPSIS/AVG TOPSIS
18174,6,0.3153017617303332,DARIA-VIKOR/AVG VIKOR
18175,6,0.9172117564974708,AVG TOPSIS/AVG VIKOR
18176,7,0.8867739403453689,DARIA-TOPSIS/DARIA-VIKOR
18177,7,0.11178702250130823,DARIA-TOPSIS/AVG TOPSIS
18178,7,0.30232862375719516,DARIA-VIKOR/AVG VIKOR
18179,7,0.7631475667189953,AVG TOPSIS/AVG VIKOR
18180,8,0.94359410430839,DARIA-TOPSIS/DARIA-VIKOR
18181,8,0.2390763997906855,DARIA-TOPSIS/AVG TOPSIS
18182,8,0.24021018663875804,DARIA-VIKOR/AVG VIKOR
18183,8,0.9298142333856619,AVG TOPSIS/AVG VIKOR
18184,9,0.8279696493982208,DARIA-TOPSIS/DARIA-VIKOR
18185,9,0.02104046746903887,DARIA-TOPSIS/AVG TOPSIS
18186,9,0.11920024420024422,DARIA-VIKOR/AVG VIKOR
18187,9,0.9220739577882435,AVG TOPSIS/AVG VIKOR
18188,10,0.9559567416710274,DARIA-TOPSIS/DARIA-VIKOR
18189,10,0.34002703645560783,DARIA-TOPSIS/AVG TOPSIS
18190,10,0.23528257456828883,DARIA-VIKOR/AVG VIKOR
18191,10,0.8507544043258329,AVG TOPSIS/AVG VIKOR
18192,5,0.8637057387057387,DARIA-TOPSIS/DARIA-VIKOR
18193,5,0.3745857317285889,DARIA-TOPSIS/AVG TOPSIS
18194,5,0.4831458224315367,DARIA-VIKOR/AVG VIKOR
18195,5,0.9300322693179837,AVG TOPSIS/AVG VIKOR
18196,6,0.9188470259898831,DARIA-TOPSIS/DARIA-VIKOR
18197,6,0.46683673469387754,DARIA-TOPSIS/AVG TOPSIS
18198,6,0.36784842141984997,DARIA-VIKOR/AVG VIKOR
18199,6,0.8976975405546834,AVG TOPSIS/AVG VIKOR
18200,7,0.9548883656026513,DARIA-TOPSIS/DARIA-VIKOR
18201,7,-0.3797313797313797,DARIA-TOPSIS/AVG TOPSIS
18202,7,-0.3024594453165881,DARIA-VIKOR/AVG VIKOR
18203,7,0.9403235653235653,AVG TOPSIS/AVG VIKOR
18204,8,0.7803069945927089,DARIA-TOPSIS/DARIA-VIKOR
18205,8,0.10951944880516307,DARIA-TOPSIS/AVG TOPSIS
18206,8,-0.1148613291470435,DARIA-VIKOR/AVG VIKOR
18207,8,0.9318201639630211,AVG TOPSIS/AVG VIKOR
18208,9,0.7531615210186638,DARIA-TOPSIS/DARIA-VIKOR
18209,9,0.3398744113029827,DARIA-TOPSIS/AVG TOPSIS
18210,9,0.3898482469911041,DARIA-VIKOR/AVG VIKOR
18211,9,0.9234475841618699,AVG TOPSIS/AVG VIKOR
18212,10,0.6470652363509506,DARIA-TOPSIS/DARIA-VIKOR
18213,10,0.015654979940694203,DARIA-TOPSIS/AVG TOPSIS
18214,10,0.3667582417582418,DARIA-VIKOR/AVG VIKOR
18215,10,0.929160125588697,AVG TOPSIS/AVG VIKOR
18216,5,0.7796964939822083,DARIA-TOPSIS/DARIA-VIKOR
18217,5,0.46365341008198147,DARIA-TOPSIS/AVG TOPSIS
18218,5,0.3298229548229549,DARIA-VIKOR/AVG VIKOR
18219,5,0.8614163614163615,AVG TOPSIS/AVG VIKOR
18220,6,0.823216466073609,DARIA-TOPSIS/DARIA-VIKOR
18221,6,-0.3262471655328798,DARIA-TOPSIS/AVG TOPSIS
18222,6,-0.003859236002093036,DARIA-VIKOR/AVG VIKOR
18223,6,0.8544174079888366,AVG TOPSIS/AVG VIKOR
18224,7,0.8349467992325135,DARIA-TOPSIS/DARIA-VIKOR
18225,7,0.023547880690737877,DARIA-TOPSIS/AVG TOPSIS
18226,7,-0.013758067329495915,DARIA-VIKOR/AVG VIKOR
18227,7,0.9136795743938602,AVG TOPSIS/AVG VIKOR
18228,8,0.8675213675213675,DARIA-TOPSIS/DARIA-VIKOR
18229,8,0.2792168149311006,DARIA-TOPSIS/AVG TOPSIS
18230,8,0.2706698063840921,DARIA-VIKOR/AVG VIKOR
18231,8,0.8596284667713239,AVG TOPSIS/AVG VIKOR
18232,9,0.8419239490668062,DARIA-TOPSIS/DARIA-VIKOR
18233,9,0.42220477934763645,DARIA-TOPSIS/AVG TOPSIS
18234,9,0.4220303506017792,DARIA-VIKOR/AVG VIKOR
18235,9,0.9323652537938252,AVG TOPSIS/AVG VIKOR
18236,10,0.9210273853130996,DARIA-TOPSIS/DARIA-VIKOR
18237,10,0.26652712366998077,DARIA-TOPSIS/AVG TOPSIS
18238,10,0.04120879120879117,DARIA-VIKOR/AVG VIKOR
18239,10,0.8604788069073783,AVG TOPSIS/AVG VIKOR
18240,5,0.882805686377115,DARIA-TOPSIS/DARIA-VIKOR
18241,5,0.03859236002093147,DARIA-TOPSIS/AVG TOPSIS
18242,5,-0.08749781964067682,DARIA-VIKOR/AVG VIKOR
18243,5,0.9244069422640852,AVG TOPSIS/AVG VIKOR
18244,6,0.8170460491889063,DARIA-TOPSIS/DARIA-VIKOR
18245,6,0.12436769579626727,DARIA-TOPSIS/AVG TOPSIS
18246,6,0.09604482818768534,DARIA-VIKOR/AVG VIKOR
18247,6,0.9428091749520321,AVG TOPSIS/AVG VIKOR
18248,7,0.8189647653933368,DARIA-TOPSIS/DARIA-VIKOR
18249,7,0.3148220826792255,DARIA-TOPSIS/AVG TOPSIS
18250,7,0.30189255189255193,DARIA-VIKOR/AVG VIKOR
18251,7,0.9586385836385837,AVG TOPSIS/AVG VIKOR
18252,8,0.8207308564451421,DARIA-TOPSIS/DARIA-VIKOR
18253,8,-0.0944095586952729,DARIA-TOPSIS/AVG TOPSIS
18254,8,-0.09277428920286068,DARIA-VIKOR/AVG VIKOR
18255,8,0.9314931100645386,AVG TOPSIS/AVG VIKOR
18256,9,0.93140589569161,DARIA-TOPSIS/DARIA-VIKOR
18257,9,0.28865777080062793,DARIA-TOPSIS/AVG TOPSIS
18258,9,0.20811529740101165,DARIA-VIKOR/AVG VIKOR
18259,9,0.9369004011861155,AVG TOPSIS/AVG VIKOR
18260,10,0.8807125414268271,DARIA-TOPSIS/DARIA-VIKOR
18261,10,0.3813012384440956,DARIA-TOPSIS/AVG TOPSIS
18262,10,0.47496947496947495,DARIA-VIKOR/AVG VIKOR
18263,10,0.917495203209489,AVG TOPSIS/AVG VIKOR
18264,5,0.9047619047619048,DARIA-TOPSIS/DARIA-VIKOR
18265,5,0.36904761904761907,DARIA-TOPSIS/AVG TOPSIS
18266,5,0.32951770451770457,DARIA-VIKOR/AVG VIKOR
18267,5,0.9120225013082156,AVG TOPSIS/AVG VIKOR
18268,6,0.8822169893598465,DARIA-TOPSIS/DARIA-VIKOR
18269,6,0.46847200418628987,DARIA-TOPSIS/AVG TOPSIS
18270,6,0.1696537589394732,DARIA-VIKOR/AVG VIKOR
18271,6,0.8556166056166057,AVG TOPSIS/AVG VIKOR
18272,7,0.8777036455607884,DARIA-TOPSIS/DARIA-VIKOR
18273,7,-0.38016745159602294,DARIA-TOPSIS/AVG TOPSIS
18274,7,-0.30091139019710456,DARIA-VIKOR/AVG VIKOR
18275,7,0.9135923600209315,AVG TOPSIS/AVG VIKOR
18276,8,0.878444967730682,DARIA-TOPSIS/DARIA-VIKOR
18277,8,-0.31074481074481075,DARIA-TOPSIS/AVG TOPSIS
18278,8,-0.1524943310657596,DARIA-VIKOR/AVG VIKOR
18279,8,0.9340223268794697,AVG TOPSIS/AVG VIKOR
18280,9,0.9027123669980813,DARIA-TOPSIS/DARIA-VIKOR
18281,9,-0.0828754578754578,DARIA-TOPSIS/AVG TOPSIS
18282,9,-0.15997296354439206,DARIA-VIKOR/AVG VIKOR
18283,9,0.9534929356357927,AVG TOPSIS/AVG VIKOR
18284,10,0.8829365079365079,DARIA-TOPSIS/DARIA-VIKOR
18285,10,-0.1795743938601082,DARIA-TOPSIS/AVG TOPSIS
18286,10,-0.15245072387929537,DARIA-VIKOR/AVG VIKOR
18287,10,0.959488923774638,AVG TOPSIS/AVG VIKOR
18288,5,0.9248430141287284,DARIA-TOPSIS/DARIA-VIKOR
18289,5,0.11259375545089834,DARIA-TOPSIS/AVG TOPSIS
18290,5,0.18777254491540207,DARIA-VIKOR/AVG VIKOR
18291,5,0.8361896040467469,AVG TOPSIS/AVG VIKOR
18292,6,0.793432757718472,DARIA-TOPSIS/DARIA-VIKOR
18293,6,-0.22156811442525726,DARIA-TOPSIS/AVG TOPSIS
18294,6,-0.15698587127158548,DARIA-VIKOR/AVG VIKOR
18295,6,0.8847462061747776,AVG TOPSIS/AVG VIKOR
18296,7,0.6897130647130647,DARIA-TOPSIS/DARIA-VIKOR
18297,7,0.043236525379382496,DARIA-TOPSIS/AVG TOPSIS
18298,7,0.04266963195534623,DARIA-VIKOR/AVG VIKOR
18299,7,0.8938165009593582,AVG TOPSIS/AVG VIKOR
18300,8,0.8478327228327228,DARIA-TOPSIS/DARIA-VIKOR
18301,8,0.2692525728240014,DARIA-TOPSIS/AVG TOPSIS
18302,8,0.1946188731903018,DARIA-VIKOR/AVG VIKOR
18303,8,0.9218559218559219,AVG TOPSIS/AVG VIKOR
18304,9,0.7886359672073958,DARIA-TOPSIS/DARIA-VIKOR
18305,9,-0.05352782138496415,DARIA-TOPSIS/AVG TOPSIS
18306,9,0.111765218908076,DARIA-VIKOR/AVG VIKOR
18307,9,0.9333246118960404,AVG TOPSIS/AVG VIKOR
18308,10,0.8504055468341183,DARIA-TOPSIS/DARIA-VIKOR
18309,10,0.07417582417582413,DARIA-TOPSIS/AVG TOPSIS
18310,10,0.25446973661259376,DARIA-VIKOR/AVG VIKOR
18311,10,0.9050671550671551,AVG TOPSIS/AVG VIKOR
18312,5,0.9568942961800104,DARIA-TOPSIS/DARIA-VIKOR
18313,5,0.2633656026513169,DARIA-TOPSIS/AVG TOPSIS
18314,5,0.27594627594627597,DARIA-VIKOR/AVG VIKOR
18315,5,0.909427873713588,AVG TOPSIS/AVG VIKOR
18316,6,0.783904587476016,DARIA-TOPSIS/DARIA-VIKOR
18317,6,0.49836473050758767,DARIA-TOPSIS/AVG TOPSIS
18318,6,0.4509201116343974,DARIA-VIKOR/AVG VIKOR
18319,6,0.7812663526949242,AVG TOPSIS/AVG VIKOR
18320,7,0.9699764521193093,DARIA-TOPSIS/DARIA-VIKOR
18321,7,0.3734955520669806,DARIA-TOPSIS/AVG TOPSIS
18322,7,0.2883307169021455,DARIA-VIKOR/AVG VIKOR
18323,7,0.9235566021280307,AVG TOPSIS/AVG VIKOR
18324,8,0.8274463631606489,DARIA-TOPSIS/DARIA-VIKOR
18325,8,0.26691958834815976,DARIA-TOPSIS/AVG TOPSIS
18326,8,0.14340223268794694,DARIA-VIKOR/AVG VIKOR
18327,8,0.9231205302633874,AVG TOPSIS/AVG VIKOR
18328,9,0.8891287284144427,DARIA-TOPSIS/DARIA-VIKOR
18329,9,-0.15290859933717083,DARIA-TOPSIS/AVG TOPSIS
18330,9,-0.33461974533403094,DARIA-VIKOR/AVG VIKOR
18331,9,0.9611896040467469,AVG TOPSIS/AVG VIKOR
