Lp,Criteria,Correlation,Methods
408,6,0.8341618698761556,DARIA-TOPSIS/DARIA-VIKOR
409,6,0.4406942264085121,DARIA-TOPSIS/AVG TOPSIS
410,6,0.3948412698412699,DARIA-VIKOR/AVG VIKOR
411,6,0.983974358974359,AVG TOPSIS/AVG VIKOR
412,8,0.8588653410081981,DARIA-TOPSIS/DARIA-VIKOR
413,8,0.36159079016221873,DARIA-TOPSIS/AVG TOPSIS
414,8,0.37092272806558524,DARIA-VIKOR/AVG VIKOR
415,8,0.9719387755102041,AVG TOPSIS/AVG VIKOR
416,10,0.7869134833420548,DARIA-TOPSIS/DARIA-VIKOR
417,10,0.12735478806907374,DARIA-TOPSIS/AVG TOPSIS
418,10,0.130821559392988,DARIA-VIKOR/AVG VIKOR
419,10,0.9472353043781615,AVG TOPSIS/AVG VIKOR
420,16,0.9075091575091575,DARIA-TOPSIS/DARIA-VIKOR
421,16,-0.01696319553462411,DARIA-TOPSIS/AVG TOPSIS
422,16,0.19464067678353392,DARIA-VIKOR/AVG VIKOR
423,16,0.793825222396651,AVG TOPSIS/AVG VIKOR
424,24,0.813688295831153,DARIA-TOPSIS/DARIA-VIKOR
425,24,0.45017878946450374,DARIA-TOPSIS/AVG TOPSIS
426,24,-0.04055468341182622,DARIA-VIKOR/AVG VIKOR
427,24,0.8373451944880517,AVG TOPSIS/AVG VIKOR
428,32,0.8910692482121053,DARIA-TOPSIS/DARIA-VIKOR
429,32,0.16324350252921682,DARIA-TOPSIS/AVG TOPSIS
430,32,0.2793040293040293,DARIA-VIKOR/AVG VIKOR
431,32,0.9510945403802546,AVG TOPSIS/AVG VIKOR
432,6,0.8775292168149311,DARIA-TOPSIS/DARIA-VIKOR
433,6,0.23480289551718125,DARIA-TOPSIS/AVG TOPSIS
434,6,0.03462410605267752,DARIA-VIKOR/AVG VIKOR
435,6,0.8932278039420897,AVG TOPSIS/AVG VIKOR
436,8,0.9397130647130647,DARIA-TOPSIS/DARIA-VIKOR
437,8,0.393140589569161,DARIA-TOPSIS/AVG TOPSIS
438,8,0.43504709576138145,DARIA-VIKOR/AVG VIKOR
439,8,0.9522065236350951,AVG TOPSIS/AVG VIKOR
440,10,0.7889412175126461,DARIA-TOPSIS/DARIA-VIKOR
441,10,0.47305075876504443,DARIA-TOPSIS/AVG TOPSIS
442,10,0.3156288156288156,DARIA-VIKOR/AVG VIKOR
443,10,0.8424908424908425,AVG TOPSIS/AVG VIKOR
444,16,0.7572169893598465,DARIA-TOPSIS/DARIA-VIKOR
445,16,0.2422815279958137,DARIA-TOPSIS/AVG TOPSIS
446,16,0.180882609454038,DARIA-VIKOR/AVG VIKOR
447,16,0.9544740973312402,AVG TOPSIS/AVG VIKOR
448,24,0.7713021105878248,DARIA-TOPSIS/DARIA-VIKOR
449,24,0.1879905808477237,DARIA-TOPSIS/AVG TOPSIS
450,24,0.3117913832199547,DARIA-VIKOR/AVG VIKOR
451,24,0.8832417582417582,AVG TOPSIS/AVG VIKOR
452,32,0.8283839176696319,DARIA-TOPSIS/DARIA-VIKOR
453,32,0.5584118262689691,DARIA-TOPSIS/AVG TOPSIS
454,32,0.40652799581371013,DARIA-VIKOR/AVG VIKOR
455,32,0.7468820861678005,AVG TOPSIS/AVG VIKOR
456,6,0.8031135531135531,DARIA-TOPSIS/DARIA-VIKOR
457,6,0.17691435548578405,DARIA-TOPSIS/AVG TOPSIS
458,6,0.08560090702947842,DARIA-VIKOR/AVG VIKOR
459,6,0.9073347287633002,AVG TOPSIS/AVG VIKOR
460,8,0.8801020408163265,DARIA-TOPSIS/DARIA-VIKOR
461,8,0.16186987615559045,DARIA-TOPSIS/AVG TOPSIS
462,8,0.08372579801151225,DARIA-VIKOR/AVG VIKOR
463,8,0.9265873015873016,AVG TOPSIS/AVG VIKOR
464,10,0.8458267922553637,DARIA-TOPSIS/DARIA-VIKOR
465,10,-0.3302808302808302,DARIA-TOPSIS/AVG TOPSIS
466,10,-0.2568027210884354,DARIA-VIKOR/AVG VIKOR
467,10,0.8981990231990232,AVG TOPSIS/AVG VIKOR
468,16,0.5912916448630734,DARIA-TOPSIS/DARIA-VIKOR
469,16,0.11104570033141459,DARIA-TOPSIS/AVG TOPSIS
470,16,0.3941653584510727,DARIA-VIKOR/AVG VIKOR
471,16,0.7637580673294959,AVG TOPSIS/AVG VIKOR
472,24,0.755298273155416,DARIA-TOPSIS/DARIA-VIKOR
473,24,-0.0669152276295133,DARIA-TOPSIS/AVG TOPSIS
474,24,0.18888452817024248,DARIA-VIKOR/AVG VIKOR
475,24,0.9003357753357754,AVG TOPSIS/AVG VIKOR
476,32,0.6634397348683063,DARIA-TOPSIS/DARIA-VIKOR
477,32,-0.020844235129949373,DARIA-TOPSIS/AVG TOPSIS
478,32,0.10003488574917141,DARIA-VIKOR/AVG VIKOR
479,32,0.7850601779173207,AVG TOPSIS/AVG VIKOR
480,6,0.9136359672073958,DARIA-TOPSIS/DARIA-VIKOR
481,6,0.4004884004884005,DARIA-TOPSIS/AVG TOPSIS
482,6,0.32280219780219777,DARIA-VIKOR/AVG VIKOR
483,6,0.9436813186813187,AVG TOPSIS/AVG VIKOR
484,8,0.7778867957439386,DARIA-TOPSIS/DARIA-VIKOR
485,8,0.21888627245770098,DARIA-TOPSIS/AVG TOPSIS
486,8,0.37081371009942443,DARIA-VIKOR/AVG VIKOR
487,8,0.9114338042909471,AVG TOPSIS/AVG VIKOR
488,10,0.9202424559567417,DARIA-TOPSIS/DARIA-VIKOR
489,10,0.2696668410954125,DARIA-TOPSIS/AVG TOPSIS
490,10,0.3183978719693006,DARIA-VIKOR/AVG VIKOR
491,10,0.950484039769754,AVG TOPSIS/AVG VIKOR
492,16,0.8317852782138496,DARIA-TOPSIS/DARIA-VIKOR
493,16,0.4707177742892028,DARIA-TOPSIS/AVG TOPSIS
494,16,0.4055250305250305,DARIA-VIKOR/AVG VIKOR
495,16,0.8654500261643119,AVG TOPSIS/AVG VIKOR
496,24,0.7944357230071516,DARIA-TOPSIS/DARIA-VIKOR
497,24,-0.061813186813186816,DARIA-TOPSIS/AVG TOPSIS
498,24,-0.0873888016745159,DARIA-VIKOR/AVG VIKOR
499,24,0.7216989359846503,AVG TOPSIS/AVG VIKOR
500,32,0.83924210709925,DARIA-TOPSIS/DARIA-VIKOR
501,32,0.23539159253444963,DARIA-TOPSIS/AVG TOPSIS
502,32,0.3366910866910867,DARIA-VIKOR/AVG VIKOR
503,32,0.6722265829408687,AVG TOPSIS/AVG VIKOR
504,6,0.9012079190650619,DARIA-TOPSIS/DARIA-VIKOR
505,6,0.10655416012558871,DARIA-TOPSIS/AVG TOPSIS
506,6,0.2286324786324786,DARIA-VIKOR/AVG VIKOR
507,6,0.9187380080237223,AVG TOPSIS/AVG VIKOR
508,8,0.9249302285016571,DARIA-TOPSIS/DARIA-VIKOR
509,8,0.25156985871271587,DARIA-TOPSIS/AVG TOPSIS
510,8,0.06163875806732955,DARIA-VIKOR/AVG VIKOR
511,8,0.8909602302459445,AVG TOPSIS/AVG VIKOR
512,10,0.8184414791557648,DARIA-TOPSIS/DARIA-VIKOR
513,10,0.09037589394732248,DARIA-TOPSIS/AVG TOPSIS
514,10,-0.015524158381301278,DARIA-VIKOR/AVG VIKOR
515,10,0.8475710797139369,AVG TOPSIS/AVG VIKOR
516,16,0.8380647130647131,DARIA-TOPSIS/DARIA-VIKOR
517,16,0.5744374672946102,DARIA-TOPSIS/AVG TOPSIS
518,16,0.5862986220129077,DARIA-VIKOR/AVG VIKOR
519,16,0.8730812837955695,AVG TOPSIS/AVG VIKOR
520,24,0.8155634048491192,DARIA-TOPSIS/DARIA-VIKOR
521,24,0.2569117390545962,DARIA-TOPSIS/AVG TOPSIS
522,24,0.4618873190301762,DARIA-VIKOR/AVG VIKOR
523,24,0.8668890633176347,AVG TOPSIS/AVG VIKOR
524,32,0.8410518053375197,DARIA-TOPSIS/DARIA-VIKOR
525,32,0.29408686551543695,DARIA-TOPSIS/AVG TOPSIS
526,32,0.19570905285190998,DARIA-VIKOR/AVG VIKOR
527,32,0.9307735914878772,AVG TOPSIS/AVG VIKOR
528,6,0.8750218035932321,DARIA-TOPSIS/DARIA-VIKOR
529,6,0.23188121402407114,DARIA-TOPSIS/AVG TOPSIS
530,6,0.1582068724925868,DARIA-VIKOR/AVG VIKOR
531,6,0.8951465201465202,AVG TOPSIS/AVG VIKOR
532,8,0.808935112506541,DARIA-TOPSIS/DARIA-VIKOR
533,8,0.3739098203383918,DARIA-TOPSIS/AVG TOPSIS
534,8,0.2693397871969301,DARIA-VIKOR/AVG VIKOR
535,8,0.9313840920983778,AVG TOPSIS/AVG VIKOR
536,10,0.8898700505843363,DARIA-TOPSIS/DARIA-VIKOR
537,10,-0.03545264259549974,DARIA-TOPSIS/AVG TOPSIS
538,10,-0.1891897784754928,DARIA-VIKOR/AVG VIKOR
539,10,0.9451639630211058,AVG TOPSIS/AVG VIKOR
540,16,0.6728370835513693,DARIA-TOPSIS/DARIA-VIKOR
541,16,0.16230594802023368,DARIA-TOPSIS/AVG TOPSIS
542,16,0.42599860457003313,DARIA-VIKOR/AVG VIKOR
543,16,0.838326356183499,AVG TOPSIS/AVG VIKOR
544,24,0.7514172335600907,DARIA-TOPSIS/DARIA-VIKOR
545,24,0.3807997557997558,DARIA-TOPSIS/AVG TOPSIS
546,24,0.18151491365777084,DARIA-VIKOR/AVG VIKOR
547,24,0.9500479679051108,AVG TOPSIS/AVG VIKOR
548,32,0.8671725100296529,DARIA-TOPSIS/DARIA-VIKOR
549,32,0.04820774463631605,DARIA-TOPSIS/AVG TOPSIS
550,32,0.3068855747427176,DARIA-VIKOR/AVG VIKOR
551,32,0.8182234432234432,AVG TOPSIS/AVG VIKOR
552,6,0.7232033839176697,DARIA-TOPSIS/DARIA-VIKOR
553,6,0.19597069597069594,DARIA-TOPSIS/AVG TOPSIS
554,6,-0.00954997383568812,DARIA-VIKOR/AVG VIKOR
555,6,0.835273853130996,AVG TOPSIS/AVG VIKOR
556,8,0.9161651840223268,DARIA-TOPSIS/DARIA-VIKOR
557,8,0.41418105703819985,DARIA-TOPSIS/AVG TOPSIS
558,8,0.5521978021978022,DARIA-VIKOR/AVG VIKOR
559,8,0.8989185417756846,AVG TOPSIS/AVG VIKOR
560,10,0.8391766963195535,DARIA-TOPSIS/DARIA-VIKOR
561,10,0.07964852607709749,DARIA-TOPSIS/AVG TOPSIS
562,10,0.14473225187510896,DARIA-VIKOR/AVG VIKOR
563,10,0.8712279783708355,AVG TOPSIS/AVG VIKOR
564,16,0.8501221001221001,DARIA-TOPSIS/DARIA-VIKOR
565,16,0.49513779870922725,DARIA-TOPSIS/AVG TOPSIS
566,16,0.33342054770626195,DARIA-VIKOR/AVG VIKOR
567,16,0.9422422815279958,AVG TOPSIS/AVG VIKOR
568,24,0.5926652712366998,DARIA-TOPSIS/DARIA-VIKOR
569,24,0.6070338391766963,DARIA-TOPSIS/AVG TOPSIS
570,24,0.5324873539159254,DARIA-VIKOR/AVG VIKOR
571,24,0.9076617826617827,AVG TOPSIS/AVG VIKOR
572,32,0.8296049188906331,DARIA-TOPSIS/DARIA-VIKOR
573,32,0.11963631606488745,DARIA-TOPSIS/AVG TOPSIS
574,32,0.08939473225187511,DARIA-VIKOR/AVG VIKOR
575,32,0.8948194662480377,AVG TOPSIS/AVG VIKOR
576,6,0.9133089133089133,DARIA-TOPSIS/DARIA-VIKOR
577,6,0.010509331937903377,DARIA-TOPSIS/AVG TOPSIS
578,6,0.0884789813361242,DARIA-VIKOR/AVG VIKOR
579,6,0.7427175998604569,AVG TOPSIS/AVG VIKOR
580,8,0.8520408163265306,DARIA-TOPSIS/DARIA-VIKOR
581,8,-0.02801761730333152,DARIA-TOPSIS/AVG TOPSIS
582,8,-0.18393511250654115,DARIA-VIKOR/AVG VIKOR
583,8,0.8997688819117391,AVG TOPSIS/AVG VIKOR
584,10,0.9383612419326705,DARIA-TOPSIS/DARIA-VIKOR
585,10,0.29317111459968603,DARIA-TOPSIS/AVG TOPSIS
586,10,0.1471742543171115,DARIA-VIKOR/AVG VIKOR
587,10,0.8122274550845979,AVG TOPSIS/AVG VIKOR
588,16,0.919893598465027,DARIA-TOPSIS/DARIA-VIKOR
589,16,0.24461451247165533,DARIA-TOPSIS/AVG TOPSIS
590,16,0.02444182801325656,DARIA-VIKOR/AVG VIKOR
591,16,0.7622536193964765,AVG TOPSIS/AVG VIKOR
592,24,0.5878902843188558,DARIA-TOPSIS/DARIA-VIKOR
593,24,0.5882391418105704,DARIA-TOPSIS/AVG TOPSIS
594,24,0.13245682888540034,DARIA-VIKOR/AVG VIKOR
595,24,0.9098421419849991,AVG TOPSIS/AVG VIKOR
596,32,0.6492673992673993,DARIA-TOPSIS/DARIA-VIKOR
597,32,0.11174341531484389,DARIA-TOPSIS/AVG TOPSIS
598,32,0.253314146171289,DARIA-VIKOR/AVG VIKOR
599,32,0.8855529391243677,AVG TOPSIS/AVG VIKOR
600,6,0.9643947322518751,DARIA-TOPSIS/DARIA-VIKOR
601,6,0.4451203558346416,DARIA-TOPSIS/AVG TOPSIS
602,6,0.47658294086865516,DARIA-VIKOR/AVG VIKOR
603,6,0.9253008895866038,AVG TOPSIS/AVG VIKOR
604,8,0.9070730856445142,DARIA-TOPSIS/DARIA-VIKOR
605,8,0.12434589220303505,DARIA-TOPSIS/AVG TOPSIS
606,8,0.14684720041862898,DARIA-VIKOR/AVG VIKOR
607,8,0.9571123321123322,AVG TOPSIS/AVG VIKOR
608,10,0.8622230943659515,DARIA-TOPSIS/DARIA-VIKOR
609,10,0.25093755450898303,DARIA-TOPSIS/AVG TOPSIS
610,10,0.31865951508808654,DARIA-VIKOR/AVG VIKOR
611,10,0.7897479504622362,AVG TOPSIS/AVG VIKOR
612,16,0.8212541426827141,DARIA-TOPSIS/DARIA-VIKOR
613,16,0.028758939473225165,DARIA-TOPSIS/AVG TOPSIS
614,16,-0.015567765567765512,DARIA-VIKOR/AVG VIKOR
615,16,0.9278955171812314,AVG TOPSIS/AVG VIKOR
616,24,0.8732993197278911,DARIA-TOPSIS/DARIA-VIKOR
617,24,0.13431013431013428,DARIA-TOPSIS/AVG TOPSIS
618,24,-0.050061050061050105,DARIA-VIKOR/AVG VIKOR
619,24,0.8313274027559742,AVG TOPSIS/AVG VIKOR
620,32,0.8496206174777603,DARIA-TOPSIS/DARIA-VIKOR
621,32,-0.1449502878074307,DARIA-TOPSIS/AVG TOPSIS
622,32,0.017530088958660373,DARIA-VIKOR/AVG VIKOR
623,32,0.7730463980463981,AVG TOPSIS/AVG VIKOR
624,6,0.8870791906506192,DARIA-TOPSIS/DARIA-VIKOR
625,6,0.15883917669631953,DARIA-TOPSIS/AVG TOPSIS
626,6,0.12667887667887667,DARIA-VIKOR/AVG VIKOR
627,6,0.929421768707483,AVG TOPSIS/AVG VIKOR
628,8,0.8486176521890807,DARIA-TOPSIS/DARIA-VIKOR
629,8,0.19516396302110584,DARIA-TOPSIS/AVG TOPSIS
630,8,0.18240886098028952,DARIA-VIKOR/AVG VIKOR
631,8,0.9657683586255015,AVG TOPSIS/AVG VIKOR
632,10,0.842556253270539,DARIA-TOPSIS/DARIA-VIKOR
633,10,0.15317024245595678,DARIA-TOPSIS/AVG TOPSIS
634,10,0.15044479330193616,DARIA-VIKOR/AVG VIKOR
635,10,0.8238269666841096,AVG TOPSIS/AVG VIKOR
636,16,0.9233603697889412,DARIA-TOPSIS/DARIA-VIKOR
637,16,0.22078318506889938,DARIA-TOPSIS/AVG TOPSIS
638,16,0.2893990929705216,DARIA-VIKOR/AVG VIKOR
639,16,0.9078362114076399,AVG TOPSIS/AVG VIKOR
640,24,0.8036804465375894,DARIA-TOPSIS/DARIA-VIKOR
641,24,0.19084685156113723,DARIA-TOPSIS/AVG TOPSIS
642,24,0.08906767835339269,DARIA-VIKOR/AVG VIKOR
643,24,0.8762646084074656,AVG TOPSIS/AVG VIKOR
644,32,0.6927873713588,DARIA-TOPSIS/DARIA-VIKOR
645,32,0.2033621140763998,DARIA-TOPSIS/AVG TOPSIS
646,32,0.1482644339787197,DARIA-VIKOR/AVG VIKOR
647,32,0.8004317111459969,AVG TOPSIS/AVG VIKOR
648,6,0.9257369614512472,DARIA-TOPSIS/DARIA-VIKOR
649,6,0.06532356532356531,DARIA-TOPSIS/AVG TOPSIS
650,6,0.14122187336473047,DARIA-VIKOR/AVG VIKOR
651,6,0.8628335949764521,AVG TOPSIS/AVG VIKOR
652,8,0.8340746555032269,DARIA-TOPSIS/DARIA-VIKOR
653,8,0.08422728065585205,DARIA-TOPSIS/AVG TOPSIS
654,8,0.1036324786324786,DARIA-VIKOR/AVG VIKOR
655,8,0.9088827838827839,AVG TOPSIS/AVG VIKOR
656,10,0.7829234257805686,DARIA-TOPSIS/DARIA-VIKOR
657,10,0.3068637711494855,DARIA-TOPSIS/AVG TOPSIS
658,10,0.1551979766265481,DARIA-VIKOR/AVG VIKOR
659,10,0.8279042386185244,AVG TOPSIS/AVG VIKOR
660,16,0.767486481772196,DARIA-TOPSIS/DARIA-VIKOR
661,16,-0.00665009593581023,DARIA-TOPSIS/AVG TOPSIS
662,16,-0.1472614686900402,DARIA-VIKOR/AVG VIKOR
663,16,0.9681667538810396,AVG TOPSIS/AVG VIKOR
664,24,0.8829365079365079,DARIA-TOPSIS/DARIA-VIKOR
665,24,-0.1765654979940694,DARIA-TOPSIS/AVG TOPSIS
666,24,-0.08603697889412176,DARIA-VIKOR/AVG VIKOR
667,24,0.9032574568288854,AVG TOPSIS/AVG VIKOR
668,32,0.7633656026513169,DARIA-TOPSIS/DARIA-VIKOR
669,32,0.1005145648002791,DARIA-TOPSIS/AVG TOPSIS
670,32,0.0872797837083551,DARIA-VIKOR/AVG VIKOR
671,32,0.7166623059480202,AVG TOPSIS/AVG VIKOR
672,6,0.9555860805860806,DARIA-TOPSIS/DARIA-VIKOR
673,6,0.08841357055642773,DARIA-TOPSIS/AVG TOPSIS
674,6,0.11331327402755975,DARIA-VIKOR/AVG VIKOR
675,6,0.9533403104831676,AVG TOPSIS/AVG VIKOR
676,8,0.8904587476016047,DARIA-TOPSIS/DARIA-VIKOR
677,8,0.05540293040293043,DARIA-TOPSIS/AVG TOPSIS
678,8,-0.08562271062271054,DARIA-VIKOR/AVG VIKOR
679,8,0.8730376766091051,AVG TOPSIS/AVG VIKOR
680,10,0.6988923774638061,DARIA-TOPSIS/DARIA-VIKOR
681,10,0.1674297924297924,DARIA-TOPSIS/AVG TOPSIS
682,10,-0.0028344671201814275,DARIA-VIKOR/AVG VIKOR
683,10,0.9152058259201117,AVG TOPSIS/AVG VIKOR
684,16,0.8832199546485261,DARIA-TOPSIS/DARIA-VIKOR
685,16,0.18070818070818073,DARIA-TOPSIS/AVG TOPSIS
686,16,0.07921245421245426,DARIA-VIKOR/AVG VIKOR
687,16,0.9287894645037502,AVG TOPSIS/AVG VIKOR
688,24,0.8131868131868132,DARIA-TOPSIS/DARIA-VIKOR
689,24,0.04382522239665099,DARIA-TOPSIS/AVG TOPSIS
690,24,0.13978283621140764,DARIA-VIKOR/AVG VIKOR
691,24,0.9080760509331938,AVG TOPSIS/AVG VIKOR
692,32,0.5328580150008722,DARIA-TOPSIS/DARIA-VIKOR
693,32,0.0405328798185941,DARIA-TOPSIS/AVG TOPSIS
694,32,-0.16926129426129433,DARIA-VIKOR/AVG VIKOR
695,32,0.7433281004709575,AVG TOPSIS/AVG VIKOR
696,6,0.8746947496947497,DARIA-TOPSIS/DARIA-VIKOR
697,6,0.16195709052851914,DARIA-TOPSIS/AVG TOPSIS
698,6,0.24295743938601078,DARIA-VIKOR/AVG VIKOR
699,6,0.8803200767486482,AVG TOPSIS/AVG VIKOR
700,8,0.8415314843886272,DARIA-TOPSIS/DARIA-VIKOR
701,8,0.03665184022326884,DARIA-TOPSIS/AVG TOPSIS
702,8,0.30069335426478283,DARIA-VIKOR/AVG VIKOR
703,8,0.9275030525030525,AVG TOPSIS/AVG VIKOR
704,10,0.8851386708529566,DARIA-TOPSIS/DARIA-VIKOR
705,10,0.05762689691261125,DARIA-TOPSIS/AVG TOPSIS
706,10,0.07164660736089312,DARIA-VIKOR/AVG VIKOR
707,10,0.9432452468166754,AVG TOPSIS/AVG VIKOR
708,16,0.7360457003314147,DARIA-TOPSIS/DARIA-VIKOR
709,16,0.3094147915576487,DARIA-TOPSIS/AVG TOPSIS
710,16,-0.07007674864817726,DARIA-VIKOR/AVG VIKOR
711,16,0.8464809000523286,AVG TOPSIS/AVG VIKOR
712,24,0.8879731379731379,DARIA-TOPSIS/DARIA-VIKOR
713,24,0.3814102564102564,DARIA-TOPSIS/AVG TOPSIS
714,24,0.2379644165358451,DARIA-VIKOR/AVG VIKOR
715,24,0.8657988836560265,AVG TOPSIS/AVG VIKOR
716,32,0.6772850165707309,DARIA-TOPSIS/DARIA-VIKOR
717,32,0.7029260422117565,DARIA-TOPSIS/AVG TOPSIS
718,32,0.5112724577010291,DARIA-VIKOR/AVG VIKOR
719,32,0.8371271585557299,AVG TOPSIS/AVG VIKOR
720,6,0.8274463631606489,DARIA-TOPSIS/DARIA-VIKOR
721,6,0.04713936856793999,DARIA-TOPSIS/AVG TOPSIS
722,6,0.19740973312401888,DARIA-VIKOR/AVG VIKOR
723,6,0.8966509680795395,AVG TOPSIS/AVG VIKOR
724,8,0.9369004011861155,DARIA-TOPSIS/DARIA-VIKOR
725,8,0.18441479155764873,DARIA-TOPSIS/AVG TOPSIS
726,8,0.0883917669631955,DARIA-VIKOR/AVG VIKOR
727,8,0.9526643990929705,AVG TOPSIS/AVG VIKOR
728,10,0.7642813535670678,DARIA-TOPSIS/DARIA-VIKOR
729,10,0.22684458398744112,DARIA-TOPSIS/AVG TOPSIS
730,10,0.11183062968777258,DARIA-VIKOR/AVG VIKOR
731,10,0.9302721088435374,AVG TOPSIS/AVG VIKOR
732,16,0.7223966509680795,DARIA-TOPSIS/DARIA-VIKOR
733,16,0.4452293738008024,DARIA-TOPSIS/AVG TOPSIS
734,16,0.4762340833769405,DARIA-VIKOR/AVG VIKOR
735,16,0.9386228850514565,AVG TOPSIS/AVG VIKOR
736,24,0.8628553985696843,DARIA-TOPSIS/DARIA-VIKOR
737,24,0.1326312576312576,DARIA-TOPSIS/AVG TOPSIS
738,24,0.004295307866736486,DARIA-VIKOR/AVG VIKOR
739,24,0.9239054596197454,AVG TOPSIS/AVG VIKOR
740,32,0.7808956916099773,DARIA-TOPSIS/DARIA-VIKOR
741,32,0.034297052154194985,DARIA-TOPSIS/AVG TOPSIS
742,32,-0.01711582068724926,DARIA-VIKOR/AVG VIKOR
743,32,0.9040423861852434,AVG TOPSIS/AVG VIKOR
744,6,0.8897174254317112,DARIA-TOPSIS/DARIA-VIKOR
745,6,0.07738095238095233,DARIA-TOPSIS/AVG TOPSIS
746,6,-0.1630036630036631,DARIA-VIKOR/AVG VIKOR
747,6,0.9421986743415315,AVG TOPSIS/AVG VIKOR
748,8,0.9009680795395081,DARIA-TOPSIS/DARIA-VIKOR
749,8,0.441740798883656,DARIA-TOPSIS/AVG TOPSIS
750,8,0.22287633001918716,DARIA-VIKOR/AVG VIKOR
751,8,0.8711407639979069,AVG TOPSIS/AVG VIKOR
752,10,0.9360718646432932,DARIA-TOPSIS/DARIA-VIKOR
753,10,0.43892813535670683,DARIA-TOPSIS/AVG TOPSIS
754,10,0.21164747950462237,DARIA-VIKOR/AVG VIKOR
755,10,0.8859017966160824,AVG TOPSIS/AVG VIKOR
756,16,0.816348334205477,DARIA-TOPSIS/DARIA-VIKOR
757,16,-0.04201552415838128,DARIA-TOPSIS/AVG TOPSIS
758,16,-0.1873800802372232,DARIA-VIKOR/AVG VIKOR
759,16,0.8761555904413048,AVG TOPSIS/AVG VIKOR
760,24,0.8362986220129077,DARIA-TOPSIS/DARIA-VIKOR
761,24,0.30812837955695094,DARIA-TOPSIS/AVG TOPSIS
762,24,0.3170896563753707,DARIA-VIKOR/AVG VIKOR
763,24,0.8466335252049537,AVG TOPSIS/AVG VIKOR
764,32,0.6763038548752834,DARIA-TOPSIS/DARIA-VIKOR
765,32,0.08304988662131518,DARIA-TOPSIS/AVG TOPSIS
766,32,0.008895866038723166,DARIA-VIKOR/AVG VIKOR
767,32,0.9292037327751613,AVG TOPSIS/AVG VIKOR
768,6,0.8785975928833072,DARIA-TOPSIS/DARIA-VIKOR
769,6,-0.008110936682365288,DARIA-TOPSIS/AVG TOPSIS
770,6,-0.06617390545961976,DARIA-VIKOR/AVG VIKOR
771,6,0.8654936333507762,AVG TOPSIS/AVG VIKOR
772,8,0.8057299843014128,DARIA-TOPSIS/DARIA-VIKOR
773,8,-0.0013518227803941407,DARIA-TOPSIS/AVG TOPSIS
774,8,0.02274114774114777,DARIA-VIKOR/AVG VIKOR
775,8,0.9471480900052328,AVG TOPSIS/AVG VIKOR
776,10,0.8555511948369091,DARIA-TOPSIS/DARIA-VIKOR
777,10,-0.2352607709750567,DARIA-TOPSIS/AVG TOPSIS
778,10,-0.2910343624629339,DARIA-VIKOR/AVG VIKOR
779,10,0.9678178963893249,AVG TOPSIS/AVG VIKOR
780,16,0.6946406767835339,DARIA-TOPSIS/DARIA-VIKOR
781,16,0.177960927960928,DARIA-TOPSIS/AVG TOPSIS
782,16,-0.054836036978894054,DARIA-VIKOR/AVG VIKOR
783,16,0.8402668759811617,AVG TOPSIS/AVG VIKOR
784,24,0.8947104482818768,DARIA-TOPSIS/DARIA-VIKOR
785,24,0.260334903192046,DARIA-TOPSIS/AVG TOPSIS
786,24,0.36551543694400834,DARIA-VIKOR/AVG VIKOR
787,24,0.9557605093319379,AVG TOPSIS/AVG VIKOR
788,32,0.6991104133961277,DARIA-TOPSIS/DARIA-VIKOR
789,32,0.3430141287284144,DARIA-TOPSIS/AVG TOPSIS
790,32,0.2697540554683412,DARIA-VIKOR/AVG VIKOR
791,32,0.9108233036804465,AVG TOPSIS/AVG VIKOR
792,6,0.9140938426652713,DARIA-TOPSIS/DARIA-VIKOR
793,6,0.27093144950287806,DARIA-TOPSIS/AVG TOPSIS
794,6,0.38165009593581023,DARIA-VIKOR/AVG VIKOR
795,6,0.9636970172684458,AVG TOPSIS/AVG VIKOR
796,8,0.8396781789638932,DARIA-TOPSIS/DARIA-VIKOR
797,8,0.10175736961451243,DARIA-TOPSIS/AVG TOPSIS
798,8,0.17050409907552766,DARIA-VIKOR/AVG VIKOR
799,8,0.9593581022152451,AVG TOPSIS/AVG VIKOR
800,10,0.9740755276469563,DARIA-TOPSIS/DARIA-VIKOR
801,10,-0.22551456480027898,DARIA-TOPSIS/AVG TOPSIS
802,10,-0.2505886970172684,DARIA-VIKOR/AVG VIKOR
803,10,0.889433978719693,AVG TOPSIS/AVG VIKOR
804,16,0.916056166056166,DARIA-TOPSIS/DARIA-VIKOR
805,16,0.148177219605791,DARIA-TOPSIS/AVG TOPSIS
806,16,0.20296964939822082,DARIA-VIKOR/AVG VIKOR
807,16,0.924908424908425,AVG TOPSIS/AVG VIKOR
808,24,0.6770015698587127,DARIA-TOPSIS/DARIA-VIKOR
809,24,0.09966422466422464,DARIA-TOPSIS/AVG TOPSIS
810,24,-0.36981074481074483,DARIA-VIKOR/AVG VIKOR
811,24,0.822431536717251,AVG TOPSIS/AVG VIKOR
812,32,0.6859628466771324,DARIA-TOPSIS/DARIA-VIKOR
813,32,0.2363509506366649,DARIA-TOPSIS/AVG TOPSIS
814,32,0.3360587824873539,DARIA-VIKOR/AVG VIKOR
815,32,0.8269230769230769,AVG TOPSIS/AVG VIKOR
816,6,0.923600209314495,DARIA-TOPSIS/DARIA-VIKOR
817,6,-0.1830847723704867,DARIA-TOPSIS/AVG TOPSIS
